timestamp,back_x_mean,back_x_std,back_y_mean,back_y_std,back_z_mean,back_z_std,thigh_x_mean,thigh_x_std,thigh_y_mean,thigh_y_std,thigh_z_mean,thigh_z_std,label_most_frequent
2021-04-16 14:30:20,-0.8781933191489362,0.035276729336315225,0.023593297872340425,0.05158304124343088,-0.47444443617021276,0.04240558541471727,-0.9651034414893617,0.03868536908568955,0.08630369680851062,0.09246666454335797,-0.11218779255319149,0.08169299129039635,6.0
2021-04-16 14:30:25,-0.881242136,0.0361388300872872,0.013313471999999998,0.07642433050613173,-0.46538476799999995,0.047424787101945316,-0.95298828,0.06726440519730915,0.10449418399999999,0.12231380978055695,-0.14541698,0.13749936222413459,1.0
2021-04-16 14:30:30,-0.889743092,0.038720707453588146,0.04355179199999999,0.06785185707612909,-0.44538575199999997,0.04595104827060161,-0.958091804,0.023389548453122133,0.08197363199999998,0.07908053257738891,-0.027570323999999993,0.06578783710833325,6.0
2021-04-16 14:30:35,-0.854759784,0.08428203488189337,0.053721703999999995,0.11702440439082998,-0.490421872,0.10569531682424686,-0.92875878,0.10824732666687756,0.14693746,0.1540230589322384,-0.271617216,0.16223575550399838,1.0
2021-04-16 14:30:40,-0.892022424,0.09490820696314972,0.016829088,0.10439241656277298,-0.450748064,0.09766217924383276,-0.971589828,0.21537325154643772,0.06039647199999999,0.1600857135829386,-0.163984364,0.22406473089889603,1.0
2021-04-16 14:30:45,-0.9089169960000001,0.06245354375709406,0.008683551999999999,0.09503427816158794,-0.41112891199999996,0.07435018831747252,-0.9650390959999999,0.059546695611897536,0.09349515999999998,0.11652077765826466,-0.063028328,0.11409875743247586,1.0
2021-04-16 14:30:50,-0.9037001920000001,0.09848879273907227,0.048254863999999995,0.12384750354171677,-0.420795908,0.11723255573827279,-0.954550792,0.23499716382040717,0.102876936,0.21395569967800046,-0.165215812,0.2624186674075464,1.0
2021-04-16 14:30:55,-0.88218652,0.060391780387226146,0.015428684000000005,0.09731582327848651,-0.466235352,0.06483692402884471,-0.949242192,0.11896772892633824,0.15428905599999998,0.19317650886418014,-0.12192284799999999,0.1770656384342751,1.0
2021-04-16 14:31:00,-0.9336648296703296,0.12135164180701523,0.08758343406593405,0.11465687596767538,-0.07300474175824176,0.4086830406298749,-0.41384657142857145,0.5718848293491006,0.01891418131868132,0.25868923636156876,-0.6288525659340659,0.4725409728160371,1.0
2021-04-16 14:31:05,-0.831162972,0.009560207186090606,0.153010812,0.02025887366289182,0.54135546,0.021894556562687136,0.11116697599999999,0.014745182835993997,-0.026144519999999997,0.06454709657789533,-1.080459004,0.011005651412617456,7.0
2021-04-16 14:31:10,-0.814946076,0.007336396694294147,0.150339848,0.007762083568617442,0.5678114040000001,0.007840395263527129,0.123666984,0.004270648836615679,-0.05430859599999998,0.007485870258486424,-1.079494164,0.005122833718787427,7.0
2021-04-16 14:31:15,-0.813941236,0.007917933657839335,0.148533232,0.009588017094341334,0.5680613919999999,0.009115299690086716,0.120343756,0.008453607054113974,-0.03962598399999999,0.025950954154904258,-1.0787724639999998,0.0036615098122392857,7.0
2021-04-16 14:31:20,-0.813620856,0.007759225725981271,0.14840044,0.008200226825053624,0.56890412,0.008994327665937522,0.12128417999999999,0.011964593111547916,-0.035307639999999994,0.039257838414695954,-1.078137688,0.014467866087684838,7.0
2021-04-16 14:31:25,-0.8109558920000001,0.0075198425430206195,0.14069838,0.002169483042174136,0.5722028920000001,0.007982386230700822,0.08775291999999998,0.027612338354714907,0.05101075199999999,0.02809137478615099,-1.078713892,0.027374773122683778,7.0
2021-04-16 14:31:30,-0.808107276,0.006264779592387001,0.140381,0.0,0.575798508,0.0042027422060050895,0.09627541599999999,0.005601734421145296,0.046994144,0.001307393610000397,-1.077875976,0.001868502684115342,7.0
2021-04-16 14:31:35,-0.813284992,0.007620297045930044,0.141203244,0.0033920303027483393,0.570355316,0.00839789801775488,0.088047872,0.013319896159596206,0.052282231999999984,0.02317194654189279,-1.07730664,0.0056745034804287445,7.0
2021-04-16 14:31:40,-0.818940068,0.004268485111601993,0.143210048,0.006318030507338717,0.565126852,0.00972360534171673,0.08355861199999998,0.025512397938723643,0.078508784,0.026136213466737272,-1.073703144,0.023717186615597963,7.0
2021-04-16 14:31:45,-0.820200696,0.0019244343652326291,0.145892628,0.0076439310100734756,0.562084772,0.006827478576375029,0.09288184399999999,0.022779029079107185,0.072478508,0.01322709448958772,-1.073772464,0.026357203288769584,7.0
2021-04-16 14:31:50,-0.820895116,0.002011524734517089,0.13979606799999997,0.002974371801545896,0.558792912,0.00765585726369196,0.06828808799999998,0.013482194161704967,0.08675686799999999,0.018671171215884328,-1.0741230599999998,0.00866719926648164,7.0
2021-04-16 14:31:55,-0.820513228,0.0016834415409222477,0.139559696,0.00411864890647934,0.560692232,0.005915626083689165,0.094069328,0.007292937257634344,0.083313504,0.010540118273666363,-1.07218848,0.007471260849705145,7.0
2021-04-16 14:32:00,-0.821897172,0.0038394779930940952,0.13970623599999996,0.0027558752056106623,0.556850592,0.006921683426984328,0.09324510800000001,0.0028658139462698117,0.083356456,0.0072050300602245175,-1.072110372,0.007361052796625935,7.0
2021-04-16 14:32:05,-0.820758824,0.00420112605972527,0.140322164,0.0027766854936102712,0.55483006,0.0075667247263752554,0.09367869999999999,0.002796731491965682,0.08231742399999999,0.006832041164257164,-1.072100568,0.007472426002767981,7.0
2021-04-16 14:32:10,-0.818885792,0.002899195948072018,0.138086828,0.005933786843460966,0.560154276,0.00778620085631775,0.088064464,0.018874377849069958,0.08392383999999999,0.019952066279603796,-1.0717734559999998,0.009520358988459444,7.0
2021-04-16 14:32:15,-0.8198164760000001,0.002577485283560653,0.13882704799999998,0.005105433705669679,0.556956044,0.00690117067669679,0.08701564399999999,0.01888022290698214,0.08819825199999998,0.019141220948363576,-1.070912152,0.008336829169131156,7.0
2021-04-16 14:32:20,-0.8247637160000001,0.007413124667011727,0.138476464,0.005835812988577942,0.550774448,0.010532479180804135,0.11397169999999998,0.009979294326102818,0.08116115599999998,0.012683659125620004,-1.068048856,0.007350973000322461,7.0
2021-04-16 14:32:25,-0.820908276,0.004959065038497474,0.14053991600000001,0.003430911040410819,0.5552246200000001,0.009204092917683216,0.11087011199999999,0.005680023552917965,0.07859471999999999,0.006262156876074104,-1.069243196,0.007447467034805984,7.0
2021-04-16 14:32:30,-0.818501028,0.003242833130158943,0.136647368,0.0068823896482003,0.5642353400000001,0.006247149352828639,0.10888965999999999,0.004379143073322274,0.08115627199999999,0.0068347174484698035,-1.067795936,0.0072959807164192534,7.0
2021-04-16 14:32:35,-0.8151543880000001,0.007435657007824456,0.13273627600000001,0.008741305110563709,0.568173812,0.01195168203116827,0.112968744,0.031925422645704964,0.08962013999999999,0.022438837951794813,-1.066740244,0.019791395471449,7.0
2021-04-16 14:32:40,-0.908240116,0.04448758200217383,0.10200992799999994,0.012596863368860985,0.400762656,0.08092554341852766,0.15501463999999998,0.050057706309842145,0.092188472,0.05928719973040309,-1.059628888,0.04227122823212577,7.0
2021-04-16 14:32:45,-0.915037052,0.0012850111032351888,0.11839262399999997,0.009056052091311464,0.3859571279999999,0.008593659141797367,0.16125879999999998,0.020982640006408974,0.05408592799999999,0.03264883942208747,-1.0646230760000002,0.020268025696965054,7.0
2021-04-16 14:32:50,-0.915505852,0.0022396311761799553,0.12412014799999999,0.003405380845796207,0.38276372799999997,0.006896368413825706,0.163290044,0.007816843567547077,0.05895116399999999,0.006516392282438071,-1.06297656,0.0025098156539609517,7.0
2021-04-16 14:32:55,-0.915706152,0.0023767009670640597,0.12440339199999997,0.0025086332328828984,0.38374023599999996,0.006616770039477398,0.16449415199999998,0.007774942388821542,0.06131541199999999,0.00407497223612096,-1.062856444,0.002191971112101895,7.0
2021-04-16 14:33:00,-0.91495772,0.003964479451185944,0.124112196,0.006299421514014519,0.378762584,0.009652619394945506,0.16740626,0.007290095180679991,0.060115247999999996,0.006899666794417827,-1.062731444,0.0027323399696419226,7.0
2021-04-16 14:33:05,-0.915766372,0.0049903117730242166,0.12454578,0.004083810026547724,0.373900192,0.007676683732422918,0.162983416,0.007708974440653614,0.058100599999999995,0.007839424288344827,-1.06309082,0.004913331589955176,7.0
2021-04-16 14:33:10,-0.923136796,0.007773449518460163,0.12061222799999999,0.007424836457843284,0.364149236,0.00967540007185778,0.16755567999999998,0.006982720040087021,0.06502540799999998,0.008771535561460144,-1.062660156,0.003342769724853531,7.0
2021-04-16 14:33:15,-0.920989244,0.007527743546379912,0.124422728,0.0033927522877984285,0.3689529,0.005015596779468706,0.16866405599999998,0.006132661968848517,0.062719716,0.0035705412641531026,-1.062554684,0.0016175956773077983,7.0
2021-04-16 14:33:20,-0.9105837999999999,0.007567152850647257,0.110178688,0.006295414663211884,0.395528324,0.016472770332787785,0.13124219199999998,0.024587540610647857,0.0866035,0.025958024199297717,-1.0640214840000002,0.013684692809959499,7.0
2021-04-16 14:33:25,-0.91257298,0.004063079516849374,0.109375,0.0,0.40128546,0.003607032628899254,0.140852544,0.0018524641832610529,0.09092774799999999,0.005601204862898764,-1.062498044,0.001321343633600402,7.0
2021-04-16 14:33:30,-0.913442052,0.0023161675920697514,0.109497072,0.0013324043893062551,0.39849039599999997,0.006722320257004643,0.142612308,0.005111577483970529,0.09375,0.0,-1.062317384,0.0015483125302436015,7.0
2021-04-16 14:33:35,-0.940328932,0.05735690488139739,0.06507226799999999,0.0817034470265008,0.19716699599999998,0.2525438810645004,0.13666504799999998,0.13013036623336544,0.07210646,0.0583934203211596,-1.058298812,0.031107889720456645,7.0
2021-04-16 14:33:40,-0.955437528,0.022591202563793097,0.11931054399999998,0.06980684978645363,-0.264537152,0.032966503155203206,0.10178124799999999,0.04125108792979971,-0.004195324000000006,0.1611611707720862,-1.06780664,0.0632555080086797,7.0
2021-04-16 14:33:45,-0.914618056,0.01990769962598531,0.21153615599999998,0.021336623997109807,-0.344851488,0.029612327831093622,0.04221190399999999,0.014436351633592854,-0.208626964,0.042618336196469896,-1.074638664,0.009951205528830059,7.0
2021-04-16 14:33:50,-0.909529216,0.011645560072704569,0.23359077199999997,0.01513981794599152,-0.34577917999999996,0.016165812989206805,0.025744135999999994,0.023253443317107058,-0.16167871599999997,0.04359591779887477,-1.0808379,0.008614050163475643,7.0
2021-04-16 14:33:55,-0.899706852,0.008309163286890598,0.244942316,0.009049672602308855,-0.36449034799999996,0.014347852371193305,-0.004209963999999999,0.0075179583992381,-0.10500293599999998,0.017371564752193803,-1.0857177919999998,0.008281391175154047,7.0
2021-04-16 14:34:00,-0.89750468,0.0025696981823930994,0.247088756,0.0072047587665375785,-0.37045241599999995,0.005430359847675363,-0.010710935999999999,0.006952656153894071,-0.098832032,0.010911885487050632,-1.0862607720000002,0.007531919103491584,7.0
2021-04-16 14:34:05,-0.8941642120000001,0.01361587058775563,0.25656138799999995,0.016108579841297946,-0.36634481999999996,0.013744854774886876,-0.010690423999999997,0.012582020240707538,-0.10985058399999999,0.015194700028323922,-1.085546888,0.008139624027230842,7.0
2021-04-16 14:34:10,-0.882270576,0.015543178397451637,0.26322364,0.01035050621768081,-0.38688775999999997,0.025141821421846657,-0.032813487999999995,0.012874266877160548,-0.07200294399999999,0.013083962857678409,-1.0828291200000002,0.007284622474499502,7.0
2021-04-16 14:34:15,-0.863907164,0.010695580719381344,0.27570327599999994,0.009977159260805972,-0.416319276,0.010762691309179546,-0.03939551199999999,0.011423766505252208,-0.08612306399999999,0.011137890791033823,-1.0829794959999999,0.008507489794551737,7.0
2021-04-16 14:34:20,-0.8544941719999999,0.008683611686741886,0.2846700359999999,0.010282702177296186,-0.423465724,0.00895917355535673,-0.04072753999999999,0.010528741418413848,-0.10752833599999999,0.010743215426954063,-1.082668968,0.007998524425600274,7.0
2021-04-16 14:34:25,-0.907462976,0.020196396367479802,0.23325478799999996,0.014120363721575076,-0.348073188,0.03454382418444429,0.01702148,0.022418519135270144,-0.126924816,0.03238817165154377,-1.084988284,0.00805375768936585,7.0
2021-04-16 14:34:30,-0.91402748,0.018669134164696215,0.23407992399999997,0.018035872633082352,-0.33034666799999995,0.03106529925270978,0.021577155999999997,0.027559076540310316,-0.141116216,0.04218161833156267,-1.083221696,0.007173634300680879,7.0
2021-04-16 14:34:35,-0.86406054,0.023582522815376462,0.283873096,0.02261828015627382,-0.40962489599999996,0.031481728347155326,-0.03025878799999999,0.019732488858154835,-0.05346289199999999,0.026008175514609457,-1.084179712,0.007796191222601812,7.0
2021-04-16 14:34:40,-0.8333350799999999,0.007501903744568561,0.31229293999999996,0.008055914550027774,-0.44695096399999995,0.009172923895786835,-0.040901379999999994,0.012725730650534764,-0.08948144799999999,0.018721531618751258,-1.082993164,0.009437340030139942,7.0
2021-04-16 14:34:45,-0.8350597000000001,0.008266312189049519,0.314212848,0.008657725662985514,-0.44338554799999996,0.011199041811766893,-0.034417988,0.020983847766896175,-0.11356153599999999,0.019706270437067984,-1.0837432040000001,0.009910300974643337,7.0
2021-04-16 14:34:50,-0.840316468,0.007928892258744564,0.31632024799999997,0.0065107383891524805,-0.43436014,0.005294048933741722,-0.015746092,0.033961397180997686,-0.08737401999999998,0.021750609762112287,-1.08532326,0.009781101223737277,7.0
2021-04-16 14:34:55,-0.837420028,0.007027347454352415,0.317198168,0.005712632774530744,-0.43543530799999997,0.004669531408980316,-0.018635747999999997,0.014776004454352197,-0.08663380399999998,0.010483550849173807,-1.087401388,0.009344358896478663,7.0
2021-04-16 14:35:00,-0.852736368,0.03494946315541891,0.31406831999999996,0.0198554660796103,-0.407762604,0.05633488227728867,0.0007148320000000006,0.026686121120567938,-0.11310446799999999,0.031264726081589186,-1.0874707000000001,0.010783371002553612,7.0
2021-04-16 14:35:05,-0.957290908,0.02818992884525846,0.14765036399999998,0.09124557938458404,-0.224342808,0.040904531566046475,0.07152637599999999,0.02811194068503526,-0.19058986,0.05193810041589551,-1.076584972,0.010272499021552984,7.0
2021-04-16 14:35:10,-0.972990172,0.018751999042415826,0.05770413199999998,0.04207421128749099,-0.22203222799999997,0.03962102162289335,0.05708398799999999,0.018153585250347173,-0.13618360799999998,0.01772765156353682,-1.0847002159999999,0.008400993245048893,7.0
